pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2026-02-03,2026-02,1,HV0003,Uber,5710,27299.97,5160442,125416.05,4444.04,96047.2,765.0,5045.5,2827.5,232,133
2026-02-03,2026-02,2,HV0003,Uber,3782,18057.41,3372472,79832.53,2964.52,62281.79,436.25,3239.5,1809.0,189,95
2026-02-03,2026-02,3,HV0003,Uber,3379,18606.19,3139092,78978.42,2837.15,60952.37,1192.5,2290.75,1303.5,136,57
2026-02-03,2026-02,4,HV0003,Uber,5140,33589.65,5177818,147067.88,6673.73,106954.39,3140.0,3798.25,2046.0,193,81
2026-02-03,2026-02,5,HV0003,Uber,9179,57253.36,9760818,264406.41,12530.4,193768.31,4367.5,7899.25,3969.0,341,221
2026-02-03,2026-02,6,HV0003,Uber,17338,95001.73,20662438,498743.48,20879.14,390740.11,4300.0,14737.0,7401.0,699,461
2026-02-03,2026-02,7,HV0003,Uber,29058,124356.78,38013972,882597.3600000001,33734.98,720404.15,3888.75,22322.75,10911.0,1027,588
2026-02-03,2026-02,8,HV0003,Uber,35592,141166.17,48362504,1123461.42,46128.67,875473.44,3933.75,30168.5,14971.5,1015,508
2026-02-03,2026-02,9,HV0003,Uber,28902,115727.06,37872305,821198.22,35401.5,631058.04,3902.5,26379.0,12867.0,617,298
2026-02-03,2026-02,10,HV0003,Uber,22166,94253.04,29273971,628686.01,29481.77,470813.26,3753.75,19693.25,9420.0,342,120
2026-02-03,2026-02,11,HV0003,Uber,19605,84969.9,25616579,565880.53,26868.37,416127.96,3456.25,17574.75,8598.0,295,118
2026-02-03,2026-02,12,HV0003,Uber,19854,88480.81,25783301,570603.8500000001,28046.21,423335.35,3873.75,17267.75,8326.5,283,76
2026-02-03,2026-02,13,HV0003,Uber,20951,94097.9,27701320,606943.71,29109.25,453519.94,4410.0,17255.5,8680.5,340,116
2026-02-03,2026-02,14,HV0003,Uber,23833,101981.23,32770695,690225.76,32459.21,524175.49,4887.5,18161.25,8964.0,425,156
2026-02-03,2026-02,15,HV0003,Uber,24355,103682.98000000001,35875692,735649.6,33519.71,563054.4,5058.75,19264.0,9583.5,498,206
2026-02-03,2026-02,16,HV0003,Uber,24823,103498.74,36885322,756937.12,33793.11,577002.73,4798.75,19983.0,9993.0,576,225
2026-02-03,2026-02,17,HV0003,Uber,27426,105448.62,38089448,814769.71,36654.3,604942.19,3822.5,24385.25,12262.5,690,285
2026-02-03,2026-02,18,HV0003,Uber,30048,119046.36,37507925,833768.25,37717.41,623933.28,3640.0,28139.0,14196.0,733,299
2026-02-03,2026-02,19,HV0003,Uber,27428,121185.68,31009303,725258.0,33336.76,537435.17,3230.0,25650.75,13534.5,606,258
2026-02-03,2026-02,20,HV0003,Uber,25151,131230.28,29014326,793956.35,39966.87,549797.27,2880.0,25926.5,14574.0,519,285
2026-02-03,2026-02,21,HV0003,Uber,23042,124090.23000000001,26003196,839752.19,41284.71,548719.9099999999,2553.75,24532.0,13860.0,556,326
2026-02-03,2026-02,22,HV0003,Uber,21273,114281.5,23282990,654147.49,29900.83,455714.47,2441.25,21517.0,12088.5,696,476
2026-02-03,2026-02,23,HV0003,Uber,17280,89125.9,17793949,439589.87,18873.07,331073.76,2003.75,16178.25,8989.5,683,459
2026-02-04,2026-02,0,HV0003,Uber,10885,52575.600000000006,10321105,251371.69,10669.84,189351.52,1057.5,10198.5,5602.5,455,262
2026-02-04,2026-02,1,HV0003,Uber,6036,29450.16,5571016,134897.87,5278.5,102365.55,463.75,5715.75,3208.5,250,140
2026-02-04,2026-02,2,HV0003,Uber,4009,19246.4,3597192,86914.03,2908.5,66918.23,393.75,3607.5,2056.5,173,74
2026-02-04,2026-02,3,HV0003,Uber,3610,20865.56,3450286,89298.19,3439.99,67467.55,1446.25,2924.75,1627.5,152,79
2026-02-04,2026-02,4,HV0003,Uber,5267,36739.22,5597765,160587.66,7207.8,115140.43,3747.5,4381.5,2250.0,181,102
2026-02-04,2026-02,5,HV0003,Uber,8931,57941.11,9843856,269900.67,12567.24,192662.89,5000.0,7585.75,3717.0,325,198
2026-02-04,2026-02,6,HV0003,Uber,16633,94601.38,20132165,498244.33,21885.45,362715.31,4890.0,13967.5,7104.0,635,408
2026-02-04,2026-02,7,HV0003,Uber,26556,117956.97,34638936,817382.29,31964.129999999997,592323.99,4440.0,19833.0,9957.0,834,432
2026-02-04,2026-02,8,HV0003,Uber,32640,129757.34,43553402,987801.95,41827.78,732828.82,4277.5,26044.25,13029.0,784,350
2026-02-04,2026-02,9,HV0003,Uber,27654,114560.13,36009882,767240.18,34212.37,593185.19,4320.0,24386.75,12069.0,559,216
2026-02-04,2026-02,10,HV0003,Uber,22078,96947.22,29318919,633577.66,30366.03,475202.86,4160.0,19730.25,9532.5,358,119
2026-02-04,2026-02,11,HV0003,Uber,20082,90094.06,27025227,592742.79,28438.83,440508.51,3953.75,18297.5,9091.5,276,79
2026-02-04,2026-02,12,HV0003,Uber,20208,94615.2,27432109,608838.67,30439.76,452530.15,4561.25,18312.75,9013.5,248,78
2026-02-04,2026-02,13,HV0003,Uber,21757,103381.07,29965902,656449.53,32095.79,494578.01,5405.0,18165.5,9151.5,312,95
2026-02-04,2026-02,14,HV0003,Uber,24536,110403.97,36142595,746357.58,35228.9,580201.72,5958.75,19036.75,9561.0,427,144
2026-02-04,2026-02,15,HV0003,Uber,24717,108414.52,37593759,778824.72,35133.88,602009.3,5990.0,19523.75,9714.0,492,188
2026-02-04,2026-02,16,HV0003,Uber,25509,106821.91,38722230,785371.74,35731.91,611436.72,5448.75,20868.75,10483.5,516,188
2026-02-04,2026-02,17,HV0003,Uber,29746,119566.67,42332214,885268.04,40268.89,694904.49,4813.75,26874.25,13393.5,680,272
2026-02-04,2026-02,18,HV0003,Uber,32148,129971.83,41051125,888190.56,40128.32,709219.25,4815.0,30392.5,15361.5,658,281
2026-02-04,2026-02,19,HV0003,Uber,29655,133299.85,34776359,787786.66,36662.75,606505.36,3941.25,27939.0,14760.0,630,299
2026-02-04,2026-02,20,HV0003,Uber,27982,145386.3,32380388,846040.24,41247.38,609904.37,3196.25,29046.75,16248.0,615,341
2026-02-04,2026-02,21,HV0003,Uber,26489,146664.47,30585392,903133.1399999999,44415.74,635069.04,3143.75,28231.75,15829.5,665,412
2026-02-04,2026-02,22,HV0003,Uber,24067,131868.36,27298862,758587.46,35647.43,542726.32,2438.75,25978.25,14625.0,764,491
2026-02-04,2026-02,23,HV0003,Uber,18744,98839.76,19690824,487591.82,20685.13,368606.95,2475.0,18902.0,10444.5,713,475
2026-02-05,2026-02,0,HV0003,Uber,12107,59815.68,11849465,284809.96,11592.05,218324.76,1247.5,11647.25,6504.0,438,269
2026-02-05,2026-02,1,HV0003,Uber,6732,32860.6,6255053,151722.6,5868.360000000001,115495.35,450.0,6709.25,3762.0,263,154
2026-02-05,2026-02,2,HV0003,Uber,4540,22243.39,4182466,98854.44,3575.69,77314.79,476.25,4427.0,2512.5,219,110
2026-02-05,2026-02,3,HV0003,Uber,4111,24975.8,4078697,104663.63,3933.37,80113.88,1745.0,3311.5,1948.5,154,73
2026-02-05,2026-02,4,HV0003,Uber,5861,42507.79,6365948,186540.3,8915.38,133707.36,4531.25,4596.75,2602.5,221,122
2026-02-05,2026-02,5,HV0003,Uber,9352,65489.78,10915102,313156.59,14294.81,220885.82,6085.0,7917.75,4195.5,292,168
2026-02-05,2026-02,6,HV0003,Uber,16601,96493.34,20120072,516935.89,20919.72,370340.14,5422.5,13637.75,6975.0,607,380
2026-02-05,2026-02,7,HV0003,Uber,26813,119364.88,34289246,831158.83,33118.84,593588.42,4851.25,19793.0,9933.0,848,434
2026-02-05,2026-02,8,HV0003,Uber,33200,133138.66,42761590,979138.0,39207.670000000006,715587.38,4528.75,25758.25,12913.5,806,342
2026-02-05,2026-02,9,HV0003,Uber,28057,115539.38,35695740,747242.5,31965.4,575553.22,4361.25,23908.25,11842.5,515,216
2026-02-05,2026-02,10,HV0003,Uber,22221,95914.38,28482973,618564.81,28198.27,462701.36,4018.75,19314.75,9448.5,311,102
2026-02-05,2026-02,11,HV0003,Uber,20374,92463.33,27099630,615179.3,28305.16,452086.16,4422.5,18861.25,9310.5,258,70
2026-02-05,2026-02,12,HV0003,Uber,21170,99839.03,28351212,625340.67,30444.6,474566.21,5546.25,19153.75,9528.0,280,59
2026-02-05,2026-02,13,HV0003,Uber,21815,105250.22,30595089,677233.47,31952.9,503569.57,5953.75,18571.75,9303.0,325,106
2026-02-05,2026-02,14,HV0003,Uber,24301,111519.0,35949508,771257.42,36313.71,576345.91,6792.5,19082.75,9732.0,394,138
2026-02-05,2026-02,15,HV0003,Uber,25819,120111.45,41317655,855966.66,39385.71,651991.2,7672.5,20947.25,10693.5,476,165
2026-02-05,2026-02,16,HV0003,Uber,27360,121465.59,43697227,895024.89,41697.34,682999.54,7316.25,22448.5,11203.5,575,235
2026-02-05,2026-02,17,HV0003,Uber,30132,125146.36,45130424,979882.18,43233.41,727511.48,6115.0,25102.5,12655.5,703,279
2026-02-05,2026-02,18,HV0003,Uber,32345,135722.18,43495175,960555.21,41987.23,725114.12,5665.0,28863.25,14416.5,742,315
2026-02-05,2026-02,19,HV0003,Uber,31612,143135.73,38378909,863314.25,38271.57,655798.9900000001,4481.25,29832.75,15666.0,722,358
2026-02-05,2026-02,20,HV0003,Uber,29072,152760.6,34043424,892571.31,40475.79,634253.38,3925.0,30600.25,16891.5,581,316
2026-02-05,2026-02,21,HV0003,Uber,27916,156465.0,33137607,936024.73,46601.6,652577.8,3568.75,30784.25,17322.0,666,389
2026-02-05,2026-02,22,HV0003,Uber,26279,147498.32,30965075,853552.6,37927.07,606053.44,2972.5,28707.0,16278.0,748,504
2026-02-05,2026-02,23,HV0003,Uber,22125,117958.77,24059613,601331.07,24209.2,449010.2,2813.75,23223.5,13039.5,847,594
2026-02-06,2026-02,0,HV0003,Uber,15482,81247.25,16172392,391664.09,16267.24,300355.07,1640.0,16792.5,9498.0,565,362
2026-02-06,2026-02,1,HV0003,Uber,9459,48347.87,9268622,228946.62,8788.29,173213.9,643.75,11043.75,6343.5,363,238
2026-02-06,2026-02,2,HV0003,Uber,6413,32999.48,6334958,148984.27,4850.94,116954.64,480.0,7087.25,4084.5,272,164
2026-02-06,2026-02,3,HV0003,Uber,5470,32935.24,5489882,141728.23,5105.46,107676.39,1982.5,5230.75,3069.0,212,118
2026-02-06,2026-02,4,HV0003,Uber,6762,49186.45,7439830,218670.12,10250.14,158291.64,5071.25,5517.5,3271.5,258,151
2026-02-06,2026-02,5,HV0003,Uber,10141,72832.6,12176199,341117.38,16016.0,248836.19,6763.75,8634.75,4614.0,329,206
2026-02-06,2026-02,6,HV0003,Uber,16922,101292.29,20400594,515809.35,21621.04,390194.31,6142.5,14182.5,7164.0,583,376
2026-02-06,2026-02,7,HV0003,Uber,27823,127361.13,34092174,794445.98,29631.96,628797.64,5373.75,19952.75,9564.0,860,510
2026-02-06,2026-02,8,HV0003,Uber,33036,136562.46,39764384,837698.48,32453.95,671061.12,4942.5,24287.25,11563.5,692,334
2026-02-06,2026-02,9,HV0003,Uber,26602,113820.68,31504628,666913.04,27759.809999999998,521342.72000000003,4533.75,21271.75,10330.5,445,198
2026-02-06,2026-02,10,HV0003,Uber,22682,102514.72,27646326,601156.42,27519.4,460828.61,4896.25,19015.0,9259.5,357,129
2026-02-06,2026-02,11,HV0003,Uber,21614,99475.66,26992463,593673.22,27692.56,450767.82,4603.75,18851.25,9312.0,294,85
2026-02-06,2026-02,12,HV0003,Uber,22676,109292.01000000001,29217575,655820.29,30835.559999999998,497536.93,6135.0,19619.0,9849.0,348,115
2026-02-06,2026-02,13,HV0003,Uber,24012,113359.42,32470344,705382.12,31150.47,544301.73,6310.0,19884.25,10003.5,411,149
2026-02-06,2026-02,14,HV0003,Uber,26350,118078.34,38180318,792769.47,33424.2,616385.83,6155.0,19641.5,9898.5,503,195
2026-02-06,2026-02,15,HV0003,Uber,26551,119874.03,40449622,834184.1,35354.490000000005,647583.19,6645.0,20069.0,10105.5,604,278
2026-02-06,2026-02,16,HV0003,Uber,28430,122242.29,40989287,827420.73,36444.52,650253.91,6106.25,21643.5,10702.5,638,303
2026-02-06,2026-02,17,HV0003,Uber,32804,129895.15,43358847,866743.12,34659.950000000004,689612.3899999999,4812.5,27116.75,13279.5,774,372
2026-02-06,2026-02,18,HV0003,Uber,36015,148247.38,44472431,923416.7,39031.61,729747.54,4472.5,33382.75,16470.0,755,386
2026-02-06,2026-02,19,HV0003,Uber,36519,154262.39,42467324,887519.4400000001,35620.04,711579.48,4256.25,35556.25,17995.5,726,341
2026-02-06,2026-02,20,HV0003,Uber,32511,139588.68,36140915,771678.7,30951.28,609288.73,2947.5,33148.75,17008.5,678,363
2026-02-06,2026-02,21,HV0003,Uber,31045,139020.75999999998,34798216,762788.5700000001,30706.15,592871.89,3028.75,33289.5,17061.0,687,413
2026-02-06,2026-02,22,HV0003,Uber,31702,148800.43,35574678,808744.07,31041.17,614779.82,2257.5,33824.25,17743.5,994,711
2026-02-06,2026-02,23,HV0003,Uber,29717,142403.6,32401530,787083.68,28306.46,577939.12,1951.25,30657.75,16323.0,1076,780
2026-02-07,2026-02,0,HV0003,Uber,24057,118064.44,25787783,647201.6,23683.35,477554.85000000003,1592.5,23972.0,13132.5,951,677
2026-02-07,2026-02,1,HV0003,Uber,19016,92666.09,19863452,496584.96,16239.66,369565.54,573.75,20423.25,11488.5,804,620
2026-02-07,2026-02,2,HV0003,Uber,14258,71704.41,14896376,365743.51,10670.74,276612.22,546.25,16037.75,9223.5,680,521
2026-02-07,2026-02,3,HV0003,Uber,11006,60825.66,11840652,283174.56,8544.44,222404.78,1568.75,11412.25,6534.0,563,405
2026-02-07,2026-02,4,HV0003,Uber,9321,57534.03,10009834,264932.39,8986.85,198545.41,3340.0,7074.75,4228.5,466,294
2026-02-07,2026-02,5,HV0003,Uber,8384,55610.11,9130318,240452.94,9574.49,180172.81,4387.5,6040.5,3277.5,348,205
2026-02-07,2026-02,6,HV0003,Uber,11364,70807.23,11798218,305822.43,11254.85,233203.65,3812.5,8814.75,4447.5,527,355
2026-02-07,2026-02,7,HV0003,Uber,15031,82730.31,14802811,357291.03,14116.23,278948.14,3317.5,11070.0,5301.0,634,378
2026-02-07,2026-02,8,HV0003,Uber,20043,97210.35,19194508,442224.77,18405.13,351031.08,3067.5,15660.25,7263.0,543,305
2026-02-07,2026-02,9,HV0003,Uber,24872,106424.45999999999,23207400,534476.58,25164.49,417929.84,3205.0,21919.5,10191.0,498,245
2026-02-07,2026-02,10,HV0003,Uber,27895,110223.91,26024437,587537.95,28742.91,456153.37,3153.75,27304.5,12829.5,456,207
2026-02-07,2026-02,11,HV0003,Uber,30441,119038.91,29750579,656056.57,32723.07,512855.89,3217.5,31237.0,15111.0,437,168
2026-02-07,2026-02,12,HV0003,Uber,32498,126087.56,33376003,727176.01,33829.4,574091.42,3131.25,34666.25,16995.0,483,207
2026-02-07,2026-02,13,HV0003,Uber,34017,134559.81,36517633,780917.56,36895.090000000004,625543.3999999999,3767.5,35803.25,17662.5,554,241
2026-02-07,2026-02,14,HV0003,Uber,34933,139274.54,38131705,798440.28,34705.09,643660.57,3822.5,34623.5,17125.5,640,307
2026-02-07,2026-02,15,HV0003,Uber,35735,143107.88,39311894,823263.23,35446.49,661477.05,3858.75,34672.75,17008.5,699,333
2026-02-07,2026-02,16,HV0003,Uber,36870,152272.05,42521175,886909.0700000001,40721.200000000004,722190.95,4058.75,36354.5,18229.5,700,330
2026-02-07,2026-02,17,HV0003,Uber,38891,157279.81,45490122,979500.02,44051.68,792211.0399999999,3083.75,40337.25,20346.0,843,459
2026-02-07,2026-02,18,HV0003,Uber,43307,177227.54,50950403,1167170.05,50806.16,943099.86,3045.0,46607.0,23664.0,997,632
2026-02-07,2026-02,19,HV0003,Uber,44588,182841.47,51479793,1177334.72,47031.31,962234.12,2918.75,48409.25,24843.0,1144,742
2026-02-07,2026-02,20,HV0003,Uber,42039,168353.11,45855671,961436.28,37271.47,788532.42,2117.5,43565.75,22405.5,1114,734
2026-02-07,2026-02,21,HV0003,Uber,39420,167032.84,42768842,908280.85,36362.59,732584.9400000001,2257.5,42099.25,21733.5,1088,776
2026-02-07,2026-02,22,HV0003,Uber,37391,169735.89,41187695,1018204.69,39496.23,761795.17,1678.75,38691.5,20298.0,1298,934
2026-02-07,2026-02,23,HV0003,Uber,33457,159967.69999999998,36330943,996165.64,34141.74,709775.21,1517.5,32598.25,17199.0,1485,1147
2026-02-08,2026-02,0,HV0003,Uber,28567,137640.79,30266980,815197.66,26240.86,598470.84,1002.5,27437.25,14880.0,1350,1068
2026-02-08,2026-02,1,HV0003,Uber,22032,108134.44,22789667,570499.31,17090.129999999997,439956.18,566.25,22324.25,12397.5,966,761
2026-02-08,2026-02,2,HV0003,Uber,16027,80100.66,16231471,389068.11,11473.97,303757.19,658.75,17081.75,9723.0,721,531
2026-02-08,2026-02,3,HV0003,Uber,11940,64216.69,12194590,303080.59,8288.98,230164.14,1606.25,11653.75,6811.5,552,394
2026-02-08,2026-02,4,HV0003,Uber,9482,58319.07,9878230,270906.1,8299.13,201697.38,3305.0,7427.0,4443.0,461,303
2026-02-08,2026-02,5,HV0003,Uber,8218,56166.45,9049883,249146.87,9111.43,187699.35,4441.25,5829.75,3222.0,457,280
2026-02-08,2026-02,6,HV0003,Uber,11016,72183.38,11551374,326633.89,12043.11,255840.48,4521.25,8603.0,4554.0,673,448
2026-02-08,2026-02,7,HV0003,Uber,14843,87224.63,14447160,371402.06,15211.91,291765.26,4686.25,11192.0,5653.5,792,520
2026-02-08,2026-02,8,HV0003,Uber,17414,90020.31,16296452,399633.67,18282.22,313630.64,4487.5,14568.5,7111.5,610,358
2026-02-08,2026-02,9,HV0003,Uber,22153,101130.09,20343379,493425.17,22845.96,382602.72,4701.25,21099.75,10161.0,493,257
2026-02-08,2026-02,10,HV0003,Uber,26976,115492.76000000001,24607138,596452.21,28628.300000000003,459855.44999999995,5355.0,27161.5,13021.5,540,267
2026-02-08,2026-02,11,HV0003,Uber,28364,120861.08,27026114,643309.41,31727.96,497769.99,5407.5,29933.75,14587.5,493,223
2026-02-08,2026-02,12,HV0003,Uber,29031,127052.88,29325293,692656.7,32404.48,540224.69,6160.0,30904.75,15327.0,495,221
2026-02-08,2026-02,13,HV0003,Uber,29607,131611.88,30645612,706985.71,32824.200000000004,552159.53,6526.25,29864.5,14719.5,545,235
2026-02-08,2026-02,14,HV0003,Uber,29985,138334.64,32325845,721197.52,31178.36,574429.71,6851.25,28325.0,14067.0,610,289
2026-02-08,2026-02,15,HV0003,Uber,30583,144987.54,33926582,747556.28,32558.91,600223.38,6895.0,27801.5,13978.5,668,372
2026-02-08,2026-02,16,HV0003,Uber,32936,160784.4,38433609,827467.62,36402.91,675935.89,7251.25,30045.0,15063.0,705,368
2026-02-08,2026-02,17,HV0003,Uber,36750,171914.74,42490815,1126508.34,45288.83,904640.02,5678.75,35438.5,17686.5,811,480
2026-02-08,2026-02,18,HV0003,Uber,40254,173208.34,42304881,1135006.46,41048.72,927249.4,5353.75,35322.75,17059.5,1041,613
2026-02-08,2026-02,19,HV0003,Uber,29544,131657.65,29727973,638792.43,22978.86,531670.5800000001,4256.25,22381.5,11124.0,814,483
2026-02-08,2026-02,20,HV0003,Uber,25807,119371.55,25318234,553951.37,20311.76,459194.93,3980.0,23755.25,11575.5,722,444
2026-02-08,2026-02,21,HV0003,Uber,31077,150457.43,31922472,755314.12,26234.7,622414.13,3565.0,30562.25,15084.0,965,688
2026-02-08,2026-02,22,HV0003,Uber,32063,150998.49000000002,33035222,1155036.6199999999,34253.47,826310.77,1820.0,33489.25,16579.5,1322,939
2026-02-08,2026-02,23,HV0003,Uber,27563,140529.63,29511926,840848.29,22599.07,676747.44,1598.75,22312.5,11448.0,1637,1249
2026-02-09,2026-02,0,HV0003,Uber,16792,87260.76000000001,16716995,406623.19,11360.45,329067.87,2120.0,10068.75,5280.0,815,595
2026-02-09,2026-02,1,HV0003,Uber,8824,45778.46,8440336,189639.48,4873.58,157346.06,1123.75,5239.5,2823.0,372,226
2026-02-09,2026-02,2,HV0003,Uber,5502,28263.75,5151360,116574.82,2823.66,96225.01,655.0,3425.25,1890.0,228,122
2026-02-09,2026-02,3,HV0003,Uber,5008,31392.29,5012100,123810.27,3687.52,100197.09,2026.25,3103.5,1807.5,205,114
2026-02-09,2026-02,4,HV0003,Uber,6502,48684.92,7142354,223455.28,9483.9,168332.55,4888.75,4196.25,2505.0,241,139
