date,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2017-01-07,73,24.3,20.5,22.4,15.2,8.7,11.95,0.283,0.0,1.984,17.0,15.1,False,True,True
2017-01-08,71,22.5,11.7,17.1,10.8,1.8,6.300000000000001,0.004,0.0,0.028,1.0,16.0,False,True,True
2017-01-09,3,19.9,3.2,11.549999999999999,11.4,-6.5,2.45,0.0,0.0,0.0,0.0,9.1,False,False,False
2017-01-10,51,38.3,9.0,23.65,29.0,-0.9,14.05,0.016,0.016,0.0,1.0,13.3,True,False,True
2017-01-11,61,50.7,38.3,44.5,46.9,29.4,38.15,0.189,0.189,0.0,6.0,19.0,True,False,True
2017-01-12,61,60.9,43.5,52.2,54.4,37.4,45.9,0.299,0.299,0.0,10.0,18.4,True,False,True
2017-01-13,3,59.1,32.0,45.55,53.2,22.2,37.7,0.0,0.0,0.0,0.0,17.1,False,False,False
2017-01-14,71,32.2,25.2,28.700000000000003,25.7,15.7,20.7,0.039,0.004,0.248,8.0,8.6,True,True,True
2017-01-15,3,39.7,27.0,33.35,31.7,19.5,25.6,0.0,0.0,0.0,0.0,8.9,False,False,False
2017-01-16,3,41.1,23.5,32.3,32.6,16.4,24.5,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-01-17,55,41.1,34.9,38.0,35.8,27.8,31.799999999999997,0.224,0.224,0.0,10.0,8.9,True,False,True
2017-01-18,51,39.9,37.6,38.75,34.8,30.6,32.7,0.02,0.02,0.0,4.0,9.8,True,False,True
2017-01-19,3,49.9,35.5,42.7,43.0,30.5,36.75,0.0,0.0,0.0,0.0,8.7,False,False,False
2017-01-20,53,44.1,33.0,38.55,37.9,27.2,32.55,0.122,0.122,0.0,7.0,6.5,True,False,True
2017-01-21,51,53.1,40.3,46.7,48.7,35.3,42.0,0.004,0.004,0.0,1.0,8.1,True,False,True
2017-01-22,51,48.0,41.1,44.55,44.3,34.8,39.55,0.012,0.012,0.0,3.0,17.3,True,False,True
2017-01-23,63,42.8,35.2,39.0,32.4,22.1,27.25,0.559,0.559,0.0,17.0,25.4,True,False,True
2017-01-24,63,38.8,35.1,36.95,28.4,23.2,25.799999999999997,1.343,1.343,0.0,24.0,26.7,True,False,True
2017-01-25,53,51.4,33.1,42.25,44.2,21.8,33.0,0.028,0.028,0.0,3.0,17.6,True,False,True
2017-01-26,53,50.9,40.0,45.45,44.8,29.7,37.25,0.063,0.063,0.0,4.0,18.8,True,False,True
2017-01-27,51,43.8,34.9,39.349999999999994,31.4,23.9,27.65,0.004,0.004,0.0,1.0,19.0,True,False,True
2017-01-28,3,39.5,29.7,34.6,28.0,19.0,23.5,0.0,0.0,0.0,0.0,17.9,False,False,False
2017-01-29,3,43.5,30.8,37.15,31.2,23.3,27.25,0.0,0.0,0.0,0.0,15.1,False,False,False
2017-01-30,3,37.5,26.5,32.0,25.4,18.0,21.7,0.0,0.0,0.0,0.0,14.9,False,False,False
2017-01-31,73,33.4,23.1,28.25,24.8,15.9,20.35,0.047,0.0,0.331,5.0,11.7,False,True,True
2017-02-01,3,47.2,27.2,37.2,35.0,19.8,27.4,0.0,0.0,0.0,0.0,17.8,False,False,False
2017-02-02,3,43.6,27.9,35.75,30.8,20.7,25.75,0.0,0.0,0.0,0.0,16.9,False,False,False
2017-02-03,3,34.6,22.0,28.3,24.5,14.6,19.55,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-02-04,3,34.3,21.3,27.799999999999997,23.0,10.3,16.65,0.0,0.0,0.0,0.0,15.5,False,False,False
2017-02-05,51,44.2,27.3,35.75,34.8,19.5,27.15,0.004,0.004,0.0,1.0,12.7,True,False,True
2017-02-06,3,46.9,29.5,38.2,38.0,22.0,30.0,0.0,0.0,0.0,0.0,10.1,False,False,False
2017-02-07,61,40.8,32.6,36.7,34.8,27.3,31.049999999999997,0.165,0.165,0.0,8.0,10.9,True,False,True
2017-02-08,53,59.6,38.3,48.95,53.5,32.7,43.1,0.028,0.028,0.0,2.0,13.7,True,False,True
2017-02-09,75,39.9,17.9,28.9,30.9,3.8,17.349999999999998,0.925,0.008,6.421,13.0,22.7,True,True,True
2017-02-10,71,28.3,13.5,20.9,19.1,2.0,10.55,0.008,0.0,0.055,2.0,14.1,False,True,True
2017-02-11,73,41.0,26.9,33.95,34.2,19.0,26.6,0.031,0.0,0.22,4.0,7.6,False,True,True
2017-02-12,73,36.4,29.7,33.05,31.1,20.2,25.65,0.417,0.343,0.524,15.0,12.2,True,True,True
2017-02-13,3,36.5,28.4,32.45,26.7,16.7,21.7,0.0,0.0,0.0,0.0,22.9,False,False,False
2017-02-14,3,38.8,23.5,31.15,31.6,16.0,23.8,0.0,0.0,0.0,0.0,13.9,False,False,False
2017-02-15,51,45.8,28.5,37.15,40.0,21.3,30.65,0.02,0.02,0.0,2.0,15.7,True,False,True
2017-02-16,3,35.8,26.7,31.25,22.0,15.2,18.6,0.0,0.0,0.0,0.0,21.1,False,False,False
2017-02-17,3,41.9,25.2,33.55,31.2,14.2,22.7,0.0,0.0,0.0,0.0,14.0,False,False,False
2017-02-18,3,59.9,26.9,43.4,51.8,20.0,35.9,0.0,0.0,0.0,0.0,13.1,False,False,False
2017-02-19,3,65.8,44.1,54.95,58.9,38.8,48.849999999999994,0.0,0.0,0.0,0.0,11.4,False,False,False
2017-02-20,1,51.9,37.1,44.5,43.4,27.6,35.5,0.0,0.0,0.0,0.0,13.8,False,False,False
2017-02-21,3,44.0,28.2,36.1,36.5,20.3,28.4,0.0,0.0,0.0,0.0,12.3,False,False,False
2017-02-22,51,55.0,36.7,45.85,49.8,30.9,40.349999999999994,0.008,0.008,0.0,2.0,8.3,True,False,True
2017-02-23,3,64.5,38.2,51.35,60.0,32.9,46.45,0.0,0.0,0.0,0.0,12.4,False,False,False
2017-02-24,53,67.2,49.9,58.55,65.5,46.5,56.0,0.035,0.035,0.0,2.0,15.2,True,False,True
2017-02-25,63,57.5,47.5,52.5,52.5,39.3,45.9,0.374,0.374,0.0,4.0,17.2,True,False,True
2017-02-26,2,45.0,33.5,39.25,37.4,23.6,30.5,0.0,0.0,0.0,0.0,17.4,False,False,False
2017-02-27,3,53.5,30.6,42.05,44.1,22.7,33.4,0.0,0.0,0.0,0.0,13.8,False,False,False
2017-02-28,51,58.6,37.1,47.85,56.0,30.4,43.2,0.028,0.028,0.0,3.0,10.5,True,False,True
2017-03-01,61,71.5,49.5,60.5,65.3,46.8,56.05,0.177,0.177,0.0,10.0,26.4,True,False,True
2017-03-02,3,61.0,36.3,48.65,52.7,25.9,39.3,0.0,0.0,0.0,0.0,26.9,False,False,False
2017-03-03,51,39.1,25.7,32.4,26.3,12.1,19.2,0.012,0.012,0.0,3.0,17.1,True,False,True
2017-03-04,3,31.3,18.0,24.65,14.7,4.0,9.35,0.0,0.0,0.0,0.0,24.2,False,False,False
2017-03-05,0,36.9,14.6,25.75,26.9,1.9,14.399999999999999,0.0,0.0,0.0,0.0,16.0,False,False,False
2017-03-06,3,39.6,21.9,30.75,31.9,14.1,23.0,0.0,0.0,0.0,0.0,10.6,False,False,False
2017-03-07,61,53.3,37.8,45.55,47.4,30.7,39.05,0.264,0.264,0.0,14.0,13.8,True,False,True
2017-03-08,51,58.6,45.4,52.0,47.8,38.3,43.05,0.031,0.031,0.0,4.0,18.2,True,False,True
2017-03-09,3,57.4,46.8,52.099999999999994,45.5,35.5,40.5,0.0,0.0,0.0,0.0,19.9,False,False,False
2017-03-10,75,45.4,26.1,35.75,36.1,12.4,24.25,0.331,0.008,2.26,12.0,18.0,True,True,True
2017-03-11,3,31.1,17.5,24.3,16.2,6.6,11.399999999999999,0.0,0.0,0.0,0.0,21.3,False,False,False
2017-03-12,3,33.2,19.0,26.1,21.2,9.1,15.149999999999999,0.0,0.0,0.0,0.0,17.7,False,False,False
2017-03-13,71,32.5,19.2,25.85,25.8,10.3,18.05,0.004,0.0,0.028,1.0,9.7,False,True,True
2017-03-14,75,32.4,22.1,27.25,21.2,8.8,15.0,1.839,0.106,12.126,20.0,30.9,True,True,True
2017-03-15,71,26.0,17.5,21.75,12.4,5.7,9.05,0.024,0.0,0.165,6.0,21.4,False,True,True
2017-03-16,3,35.0,19.0,27.0,25.1,7.7,16.400000000000002,0.0,0.0,0.0,0.0,15.0,False,False,False
2017-03-17,3,39.7,20.3,30.0,34.6,10.5,22.55,0.0,0.0,0.0,0.0,11.3,False,False,False
2017-03-18,71,36.5,18.7,27.6,29.5,10.2,19.85,0.098,0.091,0.055,6.0,13.8,True,True,True
2017-03-19,3,41.5,29.9,35.7,34.4,19.8,27.1,0.0,0.0,0.0,0.0,13.6,False,False,False
2017-03-20,3,51.3,25.1,38.2,44.0,16.8,30.4,0.0,0.0,0.0,0.0,11.2,False,False,False
2017-03-21,3,57.3,35.6,46.45,50.8,28.1,39.45,0.0,0.0,0.0,0.0,11.2,False,False,False
2017-03-22,3,40.0,23.6,31.8,34.5,11.2,22.85,0.0,0.0,0.0,0.0,24.8,False,False,False
2017-03-23,0,42.4,19.9,31.15,33.1,9.3,21.200000000000003,0.0,0.0,0.0,0.0,13.8,False,False,False
2017-03-24,3,54.3,28.3,41.3,44.8,21.0,32.9,0.0,0.0,0.0,0.0,15.5,False,False,False
2017-03-25,51,60.5,41.2,50.85,59.0,33.8,46.4,0.071,0.071,0.0,6.0,16.7,True,False,True
2017-03-26,51,44.1,36.7,40.400000000000006,34.9,28.2,31.549999999999997,0.012,0.012,0.0,3.0,13.9,True,False,True
2017-03-27,61,54.4,39.5,46.95,52.3,33.3,42.8,0.374,0.374,0.0,10.0,8.2,True,False,True
2017-03-28,61,49.1,40.3,44.7,46.3,34.3,40.3,0.484,0.484,0.0,20.0,10.0,True,False,True
2017-03-29,51,58.4,39.6,49.0,52.0,32.8,42.4,0.008,0.008,0.0,1.0,14.3,True,False,True
2017-03-30,51,50.2,32.3,41.25,47.9,24.1,36.0,0.004,0.004,0.0,1.0,11.0,True,False,True
2017-03-31,63,42.1,37.5,39.8,34.9,27.4,31.15,1.067,1.067,0.0,23.0,21.7,True,False,True
2017-04-01,55,47.8,37.3,42.55,38.3,26.1,32.2,0.043,0.043,0.0,2.0,20.5,True,False,True
2017-04-02,3,60.0,35.6,47.8,53.0,28.4,40.7,0.0,0.0,0.0,0.0,15.7,False,False,False
2017-04-03,3,59.3,35.8,47.55,55.0,30.2,42.6,0.0,0.0,0.0,0.0,13.1,False,False,False
2017-04-04,63,54.3,45.4,49.849999999999994,50.9,38.9,44.9,0.705,0.705,0.0,13.0,17.9,True,False,True
2017-04-05,3,62.6,43.8,53.2,61.5,37.3,49.4,0.0,0.0,0.0,0.0,12.0,False,False,False
2017-04-06,65,57.4,40.0,48.7,49.0,31.6,40.3,1.0,1.0,0.0,13.0,24.7,True,False,True
2017-04-07,51,49.7,39.7,44.7,40.8,27.5,34.15,0.031,0.031,0.0,5.0,18.8,True,False,True
2017-04-08,2,55.8,36.9,46.349999999999994,45.2,26.9,36.05,0.0,0.0,0.0,0.0,17.3,False,False,False
2017-04-09,3,63.5,35.6,49.55,58.8,28.8,43.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2017-04-10,3,70.8,42.7,56.75,69.4,37.6,53.5,0.0,0.0,0.0,0.0,11.7,False,False,False
2017-04-11,3,74.8,53.5,64.15,75.9,49.6,62.75,0.0,0.0,0.0,0.0,10.8,False,False,False
2017-04-12,51,72.8,51.6,62.2,71.3,49.9,60.599999999999994,0.016,0.016,0.0,2.0,10.7,True,False,True
2017-04-13,3,63.0,44.3,53.65,57.2,36.2,46.7,0.0,0.0,0.0,0.0,15.7,False,False,False
2017-04-14,3,60.7,41.5,51.1,59.2,35.6,47.400000000000006,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-04-15,53,58.5,42.0,50.25,53.7,36.4,45.05,0.024,0.024,0.0,1.0,14.4,True,False,True
2017-04-16,51,82.1,56.7,69.4,79.7,53.8,66.75,0.02,0.02,0.0,2.0,18.2,True,False,True
2017-04-17,51,70.8,56.8,63.8,66.1,49.3,57.699999999999996,0.004,0.004,0.0,1.0,14.8,True,False,True
2017-04-18,3,62.9,46.0,54.45,61.0,40.3,50.65,0.0,0.0,0.0,0.0,16.3,False,False,False
2017-04-19,53,49.5,43.9,46.7,43.5,38.3,40.9,0.047,0.047,0.0,4.0,16.5,True,False,True
2017-04-20,53,65.2,48.7,56.95,64.2,45.4,54.8,0.094,0.094,0.0,9.0,11.4,True,False,True
2017-04-21,61,56.8,48.4,52.599999999999994,55.4,44.1,49.75,0.24,0.24,0.0,10.0,10.3,True,False,True
2017-04-22,53,55.3,48.9,52.099999999999994,52.6,41.9,47.25,0.122,0.122,0.0,11.0,12.0,True,False,True
2017-04-23,3,62.5,42.9,52.7,63.5,36.7,50.1,0.0,0.0,0.0,0.0,10.1,False,False,False
2017-04-24,51,55.2,45.5,50.35,51.3,42.1,46.7,0.012,0.012,0.0,2.0,7.4,True,False,True
2017-04-25,61,53.3,49.4,51.349999999999994,47.4,41.6,44.5,0.441,0.441,0.0,19.0,21.5,True,False,True
2017-04-26,61,62.1,51.7,56.900000000000006,61.4,44.9,53.15,0.232,0.232,0.0,11.0,17.0,True,False,True
2017-04-27,3,66.7,54.4,60.55,66.9,52.5,59.7,0.0,0.0,0.0,0.0,11.7,False,False,False
2017-04-28,51,78.7,54.0,66.35,83.9,52.7,68.30000000000001,0.008,0.008,0.0,1.0,12.7,True,False,True
2017-04-29,63,82.0,58.9,70.45,82.0,57.9,69.95,0.35,0.35,0.0,3.0,19.3,True,False,True
2017-04-30,51,65.3,50.6,57.95,62.7,44.1,53.400000000000006,0.028,0.028,0.0,3.0,15.4,True,False,True
2017-05-01,51,72.4,51.0,61.7,74.4,47.2,60.800000000000004,0.02,0.02,0.0,3.0,17.2,True,False,True
2017-05-02,51,73.2,58.5,65.85,73.0,53.5,63.25,0.028,0.028,0.0,5.0,23.7,True,False,True
2017-05-03,3,61.2,51.0,56.1,52.5,45.3,48.9,0.0,0.0,0.0,0.0,19.6,False,False,False
2017-05-04,3,59.4,43.7,51.55,54.0,39.4,46.7,0.0,0.0,0.0,0.0,15.2,False,False,False
2017-05-05,63,61.7,50.6,56.150000000000006,59.6,44.8,52.2,1.28,1.28,0.0,20.0,19.3,True,False,True
2017-05-06,61,65.8,52.9,59.349999999999994,61.2,47.0,54.1,0.177,0.177,0.0,7.0,19.2,True,False,True
2017-05-07,51,56.4,47.2,51.8,49.6,40.4,45.0,0.016,0.016,0.0,4.0,14.6,True,False,True
2017-05-08,3,56.8,42.9,49.849999999999994,50.7,36.8,43.75,0.0,0.0,0.0,0.0,17.3,False,False,False
2017-05-09,51,60.2,44.1,52.150000000000006,55.7,37.9,46.8,0.008,0.008,0.0,2.0,14.1,True,False,True
2017-05-10,3,62.4,46.4,54.4,59.0,42.7,50.85,0.0,0.0,0.0,0.0,9.5,False,False,False
2017-05-11,3,60.4,46.3,53.349999999999994,57.6,40.5,49.05,0.0,0.0,0.0,0.0,9.1,False,False,False
2017-05-12,3,57.8,45.4,51.599999999999994,52.8,42.0,47.4,0.0,0.0,0.0,0.0,12.3,False,False,False
2017-05-13,63,50.9,47.5,49.2,47.8,39.8,43.8,1.323,1.323,0.0,20.0,16.7,True,False,True
2017-05-14,61,64.7,46.1,55.400000000000006,59.6,38.6,49.1,0.193,0.193,0.0,9.0,15.4,True,False,True
2017-05-15,3,65.7,50.4,58.05,56.2,42.4,49.3,0.0,0.0,0.0,0.0,22.0,False,False,False
2017-05-16,3,75.7,49.6,62.650000000000006,73.2,46.1,59.650000000000006,0.0,0.0,0.0,0.0,11.4,False,False,False
2017-05-17,3,87.2,55.5,71.35,90.4,53.7,72.05000000000001,0.0,0.0,0.0,0.0,13.2,False,False,False
2017-05-18,3,89.2,68.6,78.9,92.1,70.1,81.1,0.0,0.0,0.0,0.0,14.7,False,False,False
2017-05-19,53,85.4,67.5,76.45,90.2,63.7,76.95,0.039,0.039,0.0,2.0,15.4,True,False,True
2017-05-20,51,64.2,54.1,59.150000000000006,59.1,51.3,55.2,0.008,0.008,0.0,1.0,14.9,True,False,True
2017-05-21,3,63.3,50.5,56.9,59.3,47.6,53.45,0.0,0.0,0.0,0.0,13.3,False,False,False
2017-05-22,63,60.3,54.4,57.349999999999994,62.4,51.3,56.849999999999994,0.63,0.63,0.0,15.0,9.4,True,False,True
2017-05-23,3,69.0,58.1,63.55,68.2,56.9,62.55,0.0,0.0,0.0,0.0,7.9,False,False,False
2017-05-24,55,67.0,57.0,62.0,63.5,55.0,59.25,0.071,0.071,0.0,4.0,10.6,True,False,True
2017-05-25,61,61.2,54.3,57.75,59.0,49.4,54.2,0.689,0.689,0.0,19.0,16.8,True,False,True
2017-05-26,61,72.4,54.9,63.650000000000006,71.3,51.8,61.55,0.256,0.256,0.0,10.0,15.5,True,False,True
2017-05-27,51,71.1,56.8,63.949999999999996,70.8,56.1,63.45,0.008,0.008,0.0,1.0,7.9,True,False,True
2017-05-28,51,67.7,55.8,61.75,68.5,56.0,62.25,0.028,0.028,0.0,3.0,13.8,True,False,True
2017-05-29,55,59.7,55.6,57.650000000000006,59.2,53.7,56.45,0.22,0.22,0.0,17.0,9.2,True,False,True
2017-05-30,53,59.5,55.4,57.45,57.7,53.3,55.5,0.028,0.028,0.0,2.0,13.2,True,False,True
2017-05-31,61,73.4,57.5,65.45,74.4,56.8,65.6,0.15,0.15,0.0,7.0,8.8,True,False,True
2017-06-01,2,76.7,57.2,66.95,75.9,57.2,66.55000000000001,0.0,0.0,0.0,0.0,14.7,False,False,False
2017-06-02,51,73.7,54.4,64.05,68.4,52.1,60.25,0.012,0.012,0.0,2.0,18.0,True,False,True
2017-06-03,53,70.6,52.0,61.3,64.8,49.8,57.3,0.071,0.071,0.0,5.0,14.9,True,False,True
2017-06-04,51,70.1,51.3,60.699999999999996,69.2,48.6,58.900000000000006,0.02,0.02,0.0,4.0,11.1,True,False,True
2017-06-05,61,72.0,57.9,64.95,75.0,58.6,66.8,0.146,0.146,0.0,7.0,10.0,True,False,True
2017-06-06,53,60.1,52.9,56.5,58.9,47.8,53.349999999999994,0.039,0.039,0.0,4.0,11.8,True,False,True
2017-06-07,51,65.6,51.2,58.4,64.5,47.3,55.9,0.016,0.016,0.0,2.0,10.7,True,False,True
2017-06-08,3,68.1,50.9,59.5,69.8,48.4,59.099999999999994,0.0,0.0,0.0,0.0,10.4,False,False,False
2017-06-09,53,76.4,50.5,63.45,76.7,48.1,62.400000000000006,0.031,0.031,0.0,1.0,12.2,True,False,True
2017-06-10,3,82.7,58.4,70.55,82.3,57.3,69.8,0.0,0.0,0.0,0.0,13.8,False,False,False
2017-06-11,2,89.7,66.6,78.15,94.4,66.9,80.65,0.0,0.0,0.0,0.0,10.5,False,False,False
2017-06-12,1,92.4,66.9,79.65,96.8,69.7,83.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2017-06-13,53,93.7,70.1,81.9,96.6,72.1,84.35,0.039,0.039,0.0,2.0,11.2,True,False,True
2017-06-14,53,79.4,65.8,72.6,82.9,65.9,74.4,0.173,0.173,0.0,11.0,11.8,True,False,True
2017-06-15,3,72.0,62.0,67.0,70.1,62.4,66.25,0.0,0.0,0.0,0.0,13.8,False,False,False
2017-06-16,53,72.2,61.4,66.8,77.1,61.0,69.05,0.051,0.051,0.0,6.0,12.4,True,False,True
2017-06-17,63,72.7,65.3,69.0,76.5,67.6,72.05,0.311,0.311,0.0,10.0,12.3,True,False,True
2017-06-18,63,81.6,67.8,74.69999999999999,86.4,73.4,79.9,0.531,0.531,0.0,9.0,14.2,True,False,True
2017-06-19,63,83.5,70.7,77.1,87.4,74.3,80.85,0.791,0.791,0.0,12.0,16.6,True,False,True
2017-06-20,53,82.6,68.2,75.4,81.0,70.1,75.55,0.059,0.059,0.0,3.0,15.2,True,False,True
2017-06-21,61,80.5,67.7,74.1,81.5,70.3,75.9,0.11,0.11,0.0,4.0,15.2,True,False,True
2017-06-22,3,79.0,62.5,70.75,82.8,64.2,73.5,0.0,0.0,0.0,0.0,11.8,False,False,False
2017-06-23,53,83.8,72.2,78.0,87.4,77.3,82.35,0.098,0.098,0.0,9.0,17.6,True,False,True
2017-06-24,63,83.4,71.6,77.5,83.0,73.3,78.15,0.846,0.846,0.0,9.0,16.2,True,False,True
2017-06-25,51,80.4,64.5,72.45,81.1,66.5,73.8,0.004,0.004,0.0,1.0,10.9,True,False,True
2017-06-26,3,77.4,63.2,70.30000000000001,76.1,62.0,69.05,0.0,0.0,0.0,0.0,14.5,False,False,False
2017-06-27,63,73.1,61.7,67.4,75.4,61.4,68.4,0.362,0.362,0.0,8.0,9.2,True,False,True
2017-06-28,3,76.9,58.3,67.6,74.6,57.3,65.94999999999999,0.0,0.0,0.0,0.0,14.7,False,False,False
2017-06-29,51,81.9,62.4,72.15,82.3,61.2,71.75,0.004,0.004,0.0,1.0,18.3,True,False,True
2017-06-30,53,87.7,72.1,79.9,91.2,71.2,81.2,0.031,0.031,0.0,3.0,14.6,True,False,True
2017-07-01,55,81.0,71.9,76.45,85.8,76.7,81.25,0.087,0.087,0.0,7.0,14.0,True,False,True
2017-07-02,51,87.2,69.8,78.5,89.8,74.1,81.94999999999999,0.012,0.012,0.0,1.0,10.2,True,False,True
2017-07-03,63,88.6,67.7,78.15,92.0,70.2,81.1,0.11,0.11,0.0,1.0,10.3,True,False,True
2017-07-04,3,81.9,68.9,75.4,86.5,69.7,78.1,0.0,0.0,0.0,0.0,8.7,False,False,False
2017-07-05,3,83.5,68.4,75.95,85.3,70.3,77.8,0.0,0.0,0.0,0.0,13.9,False,False,False
2017-07-06,53,75.6,68.4,72.0,75.6,70.7,73.15,0.102,0.102,0.0,6.0,9.9,True,False,True
2017-07-07,65,78.7,67.6,73.15,84.2,69.6,76.9,2.354,2.354,0.0,18.0,11.5,True,False,True
2017-07-08,3,85.6,68.4,77.0,87.2,71.1,79.15,0.0,0.0,0.0,0.0,15.1,False,False,False
2017-07-09,3,81.0,63.9,72.45,81.2,63.8,72.5,0.0,0.0,0.0,0.0,13.2,False,False,False
2017-07-10,53,80.2,63.0,71.6,82.7,63.7,73.2,0.047,0.047,0.0,5.0,13.0,True,False,True
2017-07-11,61,83.3,70.1,76.69999999999999,88.8,75.5,82.15,0.177,0.177,0.0,9.0,12.3,True,False,True
2017-07-12,63,87.5,72.9,80.2,95.6,79.3,87.44999999999999,0.252,0.252,0.0,6.0,11.0,True,False,True
2017-07-13,61,91.6,73.9,82.75,96.2,80.4,88.30000000000001,0.126,0.126,0.0,6.0,13.2,True,False,True
2017-07-14,61,74.2,65.8,70.0,78.7,67.7,73.2,0.303,0.303,0.0,14.0,10.9,True,False,True
2017-07-15,51,83.5,68.8,76.15,86.4,72.1,79.25,0.012,0.012,0.0,2.0,10.6,True,False,True
2017-07-16,2,83.0,66.5,74.75,90.0,69.6,79.8,0.0,0.0,0.0,0.0,11.3,False,False,False
2017-07-17,51,81.9,69.3,75.6,88.5,74.5,81.5,0.004,0.004,0.0,1.0,14.5,True,False,True
2017-07-18,53,83.7,69.8,76.75,92.6,76.9,84.75,0.043,0.043,0.0,3.0,10.8,True,False,True
2017-07-19,3,89.8,72.3,81.05,95.3,79.4,87.35,0.0,0.0,0.0,0.0,11.0,False,False,False
2017-07-20,51,93.1,72.9,83.0,98.6,79.9,89.25,0.004,0.004,0.0,1.0,11.9,True,False,True
2017-07-21,3,92.0,74.6,83.3,96.4,80.8,88.6,0.0,0.0,0.0,0.0,10.3,False,False,False
2017-07-22,61,86.4,73.4,79.9,92.4,78.8,85.6,0.165,0.165,0.0,3.0,10.1,True,False,True
2017-07-23,63,77.1,72.9,75.0,84.2,76.3,80.25,0.768,0.768,0.0,14.0,12.0,True,False,True
2017-07-24,65,72.8,63.8,68.3,75.8,61.6,68.7,1.48,1.48,0.0,14.0,19.5,True,False,True
2017-07-25,65,70.8,62.6,66.7,72.3,62.7,67.5,0.874,0.874,0.0,8.0,9.4,True,False,True
2017-07-26,3,73.5,64.6,69.05,77.0,66.4,71.7,0.0,0.0,0.0,0.0,10.0,False,False,False
2017-07-27,51,76.7,63.3,70.0,81.9,65.7,73.80000000000001,0.047,0.047,0.0,8.0,9.3,True,False,True
2017-07-28,53,80.9,68.1,74.5,87.4,73.8,80.6,0.035,0.035,0.0,3.0,6.4,True,False,True
2017-07-29,63,74.9,63.2,69.05000000000001,77.0,60.0,68.5,0.256,0.256,0.0,9.0,17.5,True,False,True
2017-07-30,0,79.2,60.6,69.9,80.1,57.6,68.85,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-07-31,3,84.2,60.0,72.1,90.9,61.4,76.15,0.0,0.0,0.0,0.0,6.9,False,False,False
2017-08-01,2,84.7,66.1,75.4,92.8,69.4,81.1,0.0,0.0,0.0,0.0,6.0,False,False,False
2017-08-02,63,81.3,69.7,75.5,89.2,75.4,82.30000000000001,0.37,0.37,0.0,7.0,7.7,True,False,True
2017-08-03,3,81.7,67.1,74.4,90.0,72.7,81.35,0.0,0.0,0.0,0.0,11.4,False,False,False
2017-08-04,63,79.0,69.3,74.15,85.3,73.4,79.35,0.516,0.516,0.0,8.0,15.5,True,False,True
2017-08-05,63,79.7,68.5,74.1,80.4,66.0,73.2,0.52,0.52,0.0,6.0,13.2,True,False,True
2017-08-06,3,78.7,62.3,70.5,78.1,60.0,69.05,0.0,0.0,0.0,0.0,11.3,False,False,False
2017-08-07,65,68.5,63.1,65.8,71.9,64.3,68.1,1.276,1.276,0.0,13.0,10.1,True,False,True
2017-08-08,51,75.8,64.8,70.3,78.3,66.5,72.4,0.012,0.012,0.0,2.0,9.7,True,False,True
2017-08-09,1,80.2,61.2,70.7,86.6,62.2,74.4,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-08-10,3,81.7,62.4,72.05,86.2,64.3,75.25,0.0,0.0,0.0,0.0,10.3,False,False,False
2017-08-11,51,77.8,64.0,70.9,80.6,66.4,73.5,0.012,0.012,0.0,2.0,12.7,True,False,True
2017-08-12,63,75.1,66.7,70.9,78.8,70.7,74.75,0.457,0.457,0.0,11.0,10.5,True,False,True
2017-08-13,3,83.0,67.7,75.35,85.4,71.3,78.35,0.0,0.0,0.0,0.0,10.4,False,False,False
2017-08-14,51,78.6,66.3,72.44999999999999,81.5,69.5,75.5,0.012,0.012,0.0,2.0,7.4,True,False,True
2017-08-15,63,75.7,70.2,72.95,82.0,73.4,77.7,0.488,0.488,0.0,12.0,9.5,True,False,True
2017-08-16,3,85.3,67.9,76.6,89.7,71.5,80.6,0.0,0.0,0.0,0.0,8.5,False,False,False
2017-08-17,3,78.3,66.8,72.55,84.4,68.5,76.45,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-08-18,61,83.1,73.1,78.1,89.7,77.9,83.80000000000001,0.5,0.5,0.0,15.0,15.7,True,False,True
2017-08-19,51,85.1,72.1,78.6,89.7,77.0,83.35,0.012,0.012,0.0,3.0,9.1,True,False,True
2017-08-20,2,82.6,68.6,75.6,83.3,69.4,76.35,0.0,0.0,0.0,0.0,11.6,False,False,False
2017-08-21,3,84.3,65.4,74.85,87.6,67.5,77.55,0.0,0.0,0.0,0.0,15.7,False,False,False
2017-08-22,51,88.8,71.7,80.25,94.0,78.1,86.05,0.02,0.02,0.0,4.0,15.7,True,False,True
2017-08-23,63,82.1,68.3,75.19999999999999,82.7,70.1,76.4,0.315,0.315,0.0,3.0,12.0,True,False,True
2017-08-24,3,79.7,64.4,72.05000000000001,79.7,64.4,72.05000000000001,0.0,0.0,0.0,0.0,10.1,False,False,False
